"type","game_id","home_team","away_team","week","season","state_of_game","game_url","home_score","away_score"
"reg","2013120101","CLE","JAC",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120101/2013120101_gtd.json",28,32
"reg","2013120100","CAR","TB",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120100/2013120100_gtd.json",27,6
"reg","2013120104","MIN","CHI",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120104/2013120104_gtd.json",23,20
"reg","2013120109","HOU","NE",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120109/2013120109_gtd.json",31,34
"reg","2013120106","PHI","ARI",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120106/2013120106_gtd.json",24,21
"reg","2013120105","NYJ","MIA",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120105/2013120105_gtd.json",3,23
"reg","2013120107","BUF","ATL",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120107/2013120107_gtd.json",31,34
"reg","2013120108","SF","STL",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120108/2013120108_gtd.json",23,13
"reg","2013120110","SD","CIN",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120110/2013120110_gtd.json",10,17
"reg","2013120103","KC","DEN",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120103/2013120103_gtd.json",28,35
"reg","2013120111","WAS","NYG",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120111/2013120111_gtd.json",17,24
"reg","2013120200","SEA","NO",13,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120200/2013120200_gtd.json",34,7
"reg","2013120500","JAC","HOU",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120500/2013120500_gtd.json",27,20
"reg","2013120801","CIN","IND",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120801/2013120801_gtd.json",42,28
"reg","2013120802","NE","CLE",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120802/2013120802_gtd.json",27,26
"reg","2013120803","NYJ","OAK",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120803/2013120803_gtd.json",37,27
"reg","2013120808","WAS","KC",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120808/2013120808_gtd.json",10,45
"reg","2013120800","BAL","MIN",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120800/2013120800_gtd.json",29,26
"reg","2013120813","GB","ATL",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120813/2013120813_gtd.json",22,21
"reg","2013120807","TB","BUF",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120807/2013120807_gtd.json",27,6
"reg","2013120806","PIT","MIA",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120806/2013120806_gtd.json",28,34
"reg","2013120805","PHI","DET",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120805/2013120805_gtd.json",34,20
"reg","2013120809","DEN","TEN",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120809/2013120809_gtd.json",51,28
"reg","2013120810","ARI","STL",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120810/2013120810_gtd.json",30,10
"reg","2013120812","SF","SEA",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120812/2013120812_gtd.json",19,17
"reg","2013120811","SD","NYG",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120811/2013120811_gtd.json",37,14
"reg","2013120804","NO","CAR",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120804/2013120804_gtd.json",31,13
"reg","2013120900","CHI","DAL",14,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013120900/2013120900_gtd.json",45,28
"reg","2013121200","DEN","SD",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121200/2013121200_gtd.json",20,27
"reg","2013121500","ATL","WAS",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121500/2013121500_gtd.json",27,26
"reg","2013121508","TB","SF",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121508/2013121508_gtd.json",14,33
"reg","2013121506","NYG","SEA",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121506/2013121506_gtd.json",0,23
"reg","2013121505","MIN","PHI",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121505/2013121505_gtd.json",48,30
"reg","2013121504","MIA","NE",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121504/2013121504_gtd.json",24,20
"reg","2013121503","JAC","BUF",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121503/2013121503_gtd.json",20,27
"reg","2013121502","IND","HOU",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121502/2013121502_gtd.json",25,3
"reg","2013121501","CLE","CHI",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121501/2013121501_gtd.json",31,38
"reg","2013121511","OAK","KC",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121511/2013121511_gtd.json",31,56
"reg","2013121510","CAR","NYJ",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121510/2013121510_gtd.json",30,20
"reg","2013121512","DAL","GB",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121512/2013121512_gtd.json",36,37
"reg","2013121509","TEN","ARI",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121509/2013121509_gtd.json",34,37
"reg","2013121507","STL","NO",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121507/2013121507_gtd.json",27,16
"reg","2013121513","PIT","CIN",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121513/2013121513_gtd.json",30,20
"reg","2013121600","DET","BAL",15,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013121600/2013121600_gtd.json",16,18
"reg","2013122200","BUF","MIA",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122200/2013122200_gtd.json",19,0
"reg","2013122201","CAR","NO",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122201/2013122201_gtd.json",17,13
"reg","2013122202","CIN","MIN",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122202/2013122202_gtd.json",42,14
"reg","2013122203","HOU","DEN",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122203/2013122203_gtd.json",13,37
"reg","2013122204","JAC","TEN",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122204/2013122204_gtd.json",16,20
"reg","2013122205","KC","IND",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122205/2013122205_gtd.json",7,23
"reg","2013122209","WAS","DAL",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122209/2013122209_gtd.json",23,24
"reg","2013122206","NYJ","CLE",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122206/2013122206_gtd.json",24,13
"reg","2013122208","STL","TB",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122208/2013122208_gtd.json",23,13
"reg","2013122211","SEA","ARI",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122211/2013122211_gtd.json",10,17
"reg","2013122210","DET","NYG",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122210/2013122210_gtd.json",20,23
"reg","2013122214","BAL","NE",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122214/2013122214_gtd.json",7,41
"reg","2013122213","SD","OAK",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122213/2013122213_gtd.json",26,13
"reg","2013122212","GB","PIT",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122212/2013122212_gtd.json",31,38
"reg","2013122207","PHI","CHI",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122207/2013122207_gtd.json",54,11
"reg","2013122300","SF","ATL",16,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122300/2013122300_gtd.json",34,24
"reg","2013122910","PIT","CLE",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122910/2013122910_gtd.json",20,7
"reg","2013122909","NYG","WAS",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122909/2013122909_gtd.json",20,6
"reg","2013122902","CIN","BAL",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122902/2013122902_gtd.json",34,17
"reg","2013122911","TEN","HOU",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122911/2013122911_gtd.json",16,10
"reg","2013122904","IND","JAC",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122904/2013122904_gtd.json",30,10
"reg","2013122905","MIA","NYJ",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122905/2013122905_gtd.json",7,20
"reg","2013122906","MIN","DET",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122906/2013122906_gtd.json",14,13
"reg","2013122900","ATL","CAR",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122900/2013122900_gtd.json",20,21
"reg","2013122908","NO","TB",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122908/2013122908_gtd.json",42,17
"reg","2013122907","NE","BUF",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122907/2013122907_gtd.json",34,20
"reg","2013122915","SEA","STL",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122915/2013122915_gtd.json",27,9
"reg","2013122901","CHI","GB",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122901/2013122901_gtd.json",28,33
"reg","2013122912","ARI","SF",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122912/2013122912_gtd.json",20,23
"reg","2013122913","OAK","DEN",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122913/2013122913_gtd.json",14,34
"reg","2013122914","SD","KC",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122914/2013122914_gtd.json",27,24
"reg","2013122903","DAL","PHI",17,"2013","POST","http://www.nfl.com/liveupdate/game-center/2013122903/2013122903_gtd.json",22,24
